churn_event_id,account_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text
C036580,A08450,2025-07-22 18:06:15,no_longer_needed,0.0,False,False,True,Buggy
C036594,A08451,2026-12-31 00:00:00,missing_features,386.65,False,False,False,
C036597,A08452,2026-03-05 00:48:17,competitor,0.0,False,True,True,
C036599,A08452,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,Not useful
C036612,A08454,2026-12-31 00:00:00,competitor,0.0,False,True,False,Too expensive
C036613,A08455,2024-03-12 03:12:41,price_too_high,0.0,False,False,True,Too expensive
C036640,A08459,2026-05-29 16:36:33,competitor,0.0,True,False,True,Buggy
C036653,A08463,2024-11-25 02:15:28,no_longer_needed,0.0,False,False,True,
C036669,A08465,2026-07-02 15:41:25,bugs,0.0,False,True,True,
C036671,A08466,2024-07-10 10:34:37,no_longer_needed,0.0,False,False,False,Not useful
C036673,A08467,2026-08-12 19:32:31,competitor,0.0,True,False,False,Not useful
C036686,A08470,2026-01-11 01:47:10,bugs,0.0,True,False,True,
C036692,A08472,2026-12-31 00:00:00,no_longer_needed,0.0,True,False,False,Not useful
C036699,A08474,2024-08-27 20:21:41,competitor,0.0,False,False,False,Too expensive
C036727,A08482,2025-10-12 16:24:32,competitor,0.0,False,True,False,
C036749,A08488,2026-03-02 00:05:40,no_longer_needed,0.0,False,False,False,Buggy
C036763,A08491,2024-07-16 15:25:32,bugs,0.0,False,False,False,
C036776,A08494,2026-12-31 00:00:00,competitor,0.0,False,True,False,Too expensive
C036802,A08498,2026-12-31 00:00:00,price_too_high,0.0,False,True,False,Buggy
C036813,A08501,2026-10-26 20:21:49,no_longer_needed,0.0,False,False,False,
C036819,A08503,2025-05-10 04:36:11,no_longer_needed,0.0,True,False,False,
C036827,A08505,2026-05-01 19:05:38,competitor,0.0,False,False,False,Buggy
C036839,A08508,2025-06-20 22:27:32,competitor,0.0,False,False,False,Too expensive
C036843,A08509,2026-09-28 23:14:08,competitor,0.0,True,False,False,Not useful
C036844,A08510,2026-05-03 11:53:21,competitor,0.0,False,False,False,Buggy
C036846,A08511,2025-08-26 18:14:40,bugs,0.0,True,False,False,Not useful
C036868,A08515,2025-06-12 17:14:46,bugs,0.0,True,False,False,Not useful
C036884,A08519,2026-10-23 09:29:18,competitor,0.0,False,False,False,Too expensive
C036888,A08521,2025-04-26 13:21:08,competitor,0.0,False,False,False,Too expensive
C036889,A08522,2024-06-04 17:02:20,no_longer_needed,0.0,False,False,False,
C036899,A08524,2025-06-16 08:12:43,missing_features,0.0,False,False,False,Not useful
C036903,A08525,2025-03-29 13:45:26,price_too_high,0.0,False,False,False,Buggy
C036921,A08528,2026-12-31 00:00:00,no_longer_needed,159.6,False,False,False,Too expensive
C036937,A08532,2025-11-12 09:17:05,no_longer_needed,0.0,True,False,False,Buggy
C036941,A08533,2025-08-07 17:36:12,competitor,0.0,True,False,False,Buggy
C036954,A08539,2026-12-31 00:00:00,no_longer_needed,242.25,True,False,False,Buggy
C036977,A08543,2026-08-05 13:24:17,price_too_high,0.0,True,False,False,Too expensive
C036978,A08544,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,Not useful
C036985,A08545,2026-01-02 16:27:41,no_longer_needed,0.0,False,True,True,Too expensive
C036988,A08546,2025-12-23 03:30:05,price_too_high,0.0,False,False,False,Buggy
C036994,A08547,2026-03-10 04:10:24,bugs,0.0,True,False,False,Too expensive
C037011,A08551,2025-03-02 12:33:45,price_too_high,0.0,True,False,False,
C037070,A08563,2026-12-31 00:00:00,price_too_high,442.8,True,False,False,Buggy
C037096,A08569,2026-12-31 00:00:00,competitor,0.0,True,False,False,Not useful
C037098,A08570,2025-04-14 17:10:40,no_longer_needed,0.0,True,False,False,Buggy
C037100,A08572,2026-12-31 00:00:00,bugs,0.0,False,False,False,Not useful
C037120,A08579,2025-09-30 03:15:58,competitor,0.0,False,False,False,Not useful
C037124,A08581,2026-03-02 09:00:35,competitor,0.0,False,False,False,Too expensive
C037132,A08583,2025-09-15 00:46:19,no_longer_needed,0.0,False,False,False,Buggy
C037140,A08585,2025-08-02 01:31:54,competitor,0.0,True,False,True,Not useful
C037167,A08592,2025-08-13 03:45:24,bugs,0.0,True,False,True,Not useful
C037175,A08593,2026-12-31 00:00:00,price_too_high,0.0,True,False,False,
C037178,A08595,2025-03-29 10:52:01,competitor,0.0,False,False,True,Not useful
C037179,A08595,2025-11-12 10:52:01,no_longer_needed,0.0,False,True,True,Not useful
C037189,A08598,2024-08-05 05:20:14,price_too_high,0.0,False,False,False,
C037195,A08599,2025-12-14 16:52:05,competitor,0.0,True,False,False,Too expensive
C037198,A08600,2026-12-20 22:43:51,missing_features,0.0,False,True,False,Buggy
C037202,A08602,2025-10-21 09:33:32,bugs,0.0,False,False,True,Not useful
C037229,A08607,2025-01-03 00:41:54,no_longer_needed,0.0,False,False,False,Not useful
C037230,A08608,2026-06-16 20:42:20,bugs,0.0,False,False,True,
C037233,A08609,2026-04-05 15:35:35,price_too_high,0.0,False,False,False,
C037258,A08612,2026-06-10 17:53:54,price_too_high,0.0,False,True,False,
C037268,A08615,2025-07-15 17:52:11,missing_features,0.0,False,False,False,Buggy
C037279,A08618,2024-12-21 21:01:12,no_longer_needed,0.0,True,False,False,Too expensive
C037282,A08620,2024-05-24 12:02:28,price_too_high,0.0,False,False,False,Buggy
C037283,A08621,2026-03-08 17:12:48,bugs,0.0,False,False,False,Not useful
C037290,A08622,2026-12-31 00:00:00,bugs,0.0,False,True,False,Not useful
C037300,A08624,2026-09-17 05:47:32,competitor,0.0,True,False,False,Buggy
C037328,A08630,2026-09-28 03:29:53,no_longer_needed,0.0,False,True,False,Buggy
C037364,A08636,2026-12-29 12:37:47,bugs,0.0,False,False,False,Too expensive
C037367,A08637,2025-02-22 22:25:02,competitor,0.0,True,False,False,Too expensive
C037370,A08638,2026-06-14 12:06:53,price_too_high,0.0,True,False,True,Buggy
C037391,A08642,2026-12-31 00:00:00,missing_features,0.0,False,True,False,Not useful
C037408,A08646,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,
C037409,A08647,2026-09-10 16:09:28,price_too_high,0.0,False,False,False,Not useful
C037410,A08648,2025-08-18 06:15:19,price_too_high,0.0,False,False,False,Too expensive
C037422,A08650,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,Too expensive
C037444,A08653,2026-04-18 07:57:44,missing_features,0.0,False,False,False,Not useful
C037457,A08655,2026-12-01 04:41:37,bugs,0.0,True,False,False,
C037466,A08658,2025-04-02 16:38:02,no_longer_needed,0.0,False,False,False,
C037476,A08659,2026-12-31 00:00:00,bugs,3555.0,True,False,False,Too expensive
C037479,A08660,2025-03-21 18:59:46,no_longer_needed,0.0,False,True,False,Too expensive
C037498,A08665,2024-07-05 13:14:06,price_too_high,0.0,False,False,False,Buggy
C037528,A08670,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Buggy
C037536,A08672,2025-10-17 17:52:52,no_longer_needed,0.0,False,True,False,
C037551,A08676,2026-04-25 05:33:37,bugs,0.0,True,False,False,Not useful
C037559,A08678,2025-11-06 19:34:49,bugs,0.0,False,True,False,Buggy
C037565,A08679,2026-12-31 00:00:00,price_too_high,0.0,True,False,False,Not useful
C037591,A08685,2025-08-26 15:21:29,competitor,0.0,False,False,False,Too expensive
C037606,A08688,2025-06-13 18:26:35,price_too_high,0.0,False,False,False,Buggy
C037613,A08689,2026-11-02 22:59:13,no_longer_needed,0.0,False,True,False,Not useful
C037634,A08694,2026-05-31 11:39:22,missing_features,0.0,False,True,True,
C037655,A08698,2026-12-29 19:25:13,no_longer_needed,0.0,False,True,False,Not useful
C037657,A08699,2026-09-26 06:32:01,no_longer_needed,0.0,False,True,False,Not useful
C037668,A08704,2026-02-05 03:41:13,price_too_high,0.0,True,False,False,Not useful
C037672,A08705,2026-12-31 00:00:00,no_longer_needed,370.12,True,False,False,Too expensive
C037675,A08706,2025-05-03 09:15:28,no_longer_needed,0.0,False,False,False,Too expensive
C037686,A08709,2025-10-23 06:15:00,competitor,0.0,True,False,False,
C037697,A08712,2026-08-29 05:26:10,price_too_high,0.0,False,True,False,Buggy
C037698,A08713,2024-05-12 00:50:51,competitor,0.0,False,False,False,Buggy
C037718,A08717,2025-09-17 18:45:39,price_too_high,0.0,True,False,True,Too expensive
C037725,A08718,2025-06-26 11:27:42,missing_features,0.0,True,False,False,
C037732,A08720,2026-06-24 09:06:52,no_longer_needed,0.0,False,False,True,Too expensive
C037735,A08721,2025-11-25 00:26:02,price_too_high,0.0,False,False,False,
C037740,A08722,2026-11-02 15:24:54,bugs,0.0,False,True,False,
C037745,A08725,2024-07-10 00:29:40,bugs,0.0,False,False,False,Buggy
C037760,A08729,2025-12-28 07:11:05,bugs,0.0,True,False,False,Too expensive
C037773,A08731,2025-10-26 03:04:49,missing_features,0.0,False,True,False,Buggy
C037789,A08735,2025-11-15 20:17:34,competitor,0.0,False,False,False,Too expensive
C037792,A08736,2025-11-18 13:26:07,competitor,0.0,False,True,False,Too expensive
C037796,A08737,2025-03-27 10:53:10,no_longer_needed,0.0,False,False,True,Too expensive
C037802,A08738,2024-09-02 06:01:40,price_too_high,0.0,False,False,False,Not useful
C037810,A08739,2026-12-31 00:00:00,competitor,0.0,False,False,False,
C037824,A08742,2026-10-01 03:15:05,bugs,0.0,False,False,True,Too expensive
C037863,A08749,2026-03-03 04:16:56,competitor,0.0,True,False,False,
C037884,A08752,2026-09-04 14:41:25,competitor,0.0,False,False,False,
C037909,A08756,2025-07-18 15:36:00,missing_features,0.0,False,True,False,Buggy
C037917,A08758,2026-08-02 14:06:58,competitor,0.0,False,False,False,Not useful
C037920,A08759,2026-09-24 00:30:15,price_too_high,0.0,False,True,False,Not useful
C037966,A08770,2026-05-12 18:36:02,no_longer_needed,0.0,True,False,True,
C037968,A08770,2026-12-31 00:00:00,no_longer_needed,0.0,True,False,False,Not useful
C037974,A08771,2026-08-17 11:19:49,competitor,0.0,False,True,False,Buggy
C037977,A08773,2025-10-08 04:26:52,competitor,0.0,False,False,False,Buggy
C037991,A08775,2026-06-19 07:54:49,competitor,0.0,True,False,True,Not useful
C037998,A08777,2025-08-09 09:38:45,no_longer_needed,0.0,False,False,False,Buggy
C038005,A08779,2026-04-05 00:55:13,no_longer_needed,0.0,False,False,True,Buggy
C038007,A08779,2026-09-03 00:55:13,no_longer_needed,0.0,True,False,False,
C038008,A08780,2025-05-11 10:48:13,price_too_high,0.0,False,False,False,
C038011,A08781,2025-06-14 13:14:34,competitor,0.0,False,True,False,
C038020,A08783,2025-09-22 03:26:46,price_too_high,0.0,True,False,False,
C038029,A08786,2025-09-14 17:09:51,missing_features,0.0,False,False,False,Buggy
C038067,A08793,2025-09-10 01:52:04,missing_features,0.0,True,False,False,Buggy
C038079,A08796,2026-12-31 00:00:00,no_longer_needed,0.0,False,True,False,Too expensive
C038089,A08798,2026-01-21 07:14:16,bugs,0.0,False,False,False,Not useful
C038097,A08800,2025-11-16 02:23:55,competitor,0.0,False,False,True,Buggy
C038101,A08800,2026-12-31 00:00:00,missing_features,459.68,False,False,False,
C038104,A08801,2026-03-15 08:26:19,bugs,0.0,False,True,False,Too expensive
C038120,A08804,2026-10-09 18:55:47,bugs,0.0,False,True,False,
C038122,A08805,2025-12-02 10:39:49,missing_features,0.0,False,True,False,Buggy
C038123,A08806,2026-02-20 00:03:11,competitor,0.0,False,False,True,Buggy
C038141,A08808,2026-12-31 00:00:00,bugs,0.0,False,True,False,
C038193,A08816,2025-03-23 15:10:04,no_longer_needed,0.0,False,False,False,
C038195,A08817,2026-01-25 01:21:56,price_too_high,0.0,True,False,False,Too expensive
C038197,A08818,2025-08-03 21:48:21,price_too_high,0.0,False,True,False,Buggy
C038216,A08821,2026-12-31 00:00:00,no_longer_needed,0.0,False,True,False,Not useful
C038240,A08825,2026-03-07 16:05:52,missing_features,0.0,False,False,True,
C038261,A08831,2025-12-16 13:20:24,no_longer_needed,0.0,True,False,False,Not useful
C038263,A08832,2025-01-29 08:36:00,no_longer_needed,0.0,False,False,False,Too expensive
C038267,A08833,2026-07-19 20:36:47,price_too_high,0.0,False,True,False,
C038279,A08836,2025-07-26 03:20:14,no_longer_needed,0.0,True,False,False,Too expensive
C038281,A08837,2026-05-10 23:51:49,no_longer_needed,0.0,True,False,True,Too expensive
C038285,A08838,2026-12-31 00:00:00,no_longer_needed,172.12,False,False,False,
C038302,A08841,2025-09-21 06:02:47,competitor,0.0,True,False,True,Too expensive
C038303,A08841,2026-04-15 06:02:47,missing_features,0.0,False,True,False,Not useful
C038307,A08842,2025-10-20 19:45:16,competitor,0.0,False,False,False,Too expensive
C038309,A08843,2026-10-17 18:04:41,no_longer_needed,0.0,True,False,False,Too expensive
C038323,A08846,2026-04-30 19:19:55,price_too_high,0.0,False,False,False,Too expensive
C038328,A08848,2025-06-11 15:19:58,missing_features,0.0,True,False,False,Too expensive
C038334,A08850,2025-11-15 14:37:08,missing_features,0.0,False,False,True,Buggy
C038335,A08850,2026-07-01 14:37:08,price_too_high,0.0,False,False,True,Not useful
C038359,A08855,2026-10-26 05:46:18,competitor,0.0,False,False,False,
C038362,A08856,2026-09-18 03:39:46,no_longer_needed,0.0,False,True,False,Not useful
C038368,A08857,2026-12-31 00:00:00,missing_features,0.0,False,True,False,Not useful
C038380,A08859,2026-07-22 15:31:13,competitor,0.0,True,False,True,
C038396,A08862,2026-11-29 03:58:07,price_too_high,0.0,False,False,False,Buggy
C038398,A08863,2026-04-05 07:30:10,missing_features,0.0,True,False,True,Too expensive
C038402,A08864,2026-05-28 08:19:57,no_longer_needed,0.0,False,False,True,
C038404,A08865,2025-09-10 21:26:16,bugs,0.0,False,False,False,
C038412,A08867,2026-10-15 00:53:38,competitor,0.0,False,True,False,Not useful
C038417,A08870,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Too expensive
C038443,A08875,2026-12-31 00:00:00,missing_features,0.0,True,False,False,Buggy
C038447,A08876,2026-03-22 22:34:25,missing_features,0.0,False,True,False,Too expensive
C038467,A08880,2025-07-07 23:53:18,price_too_high,0.0,False,False,True,
C038468,A08880,2026-03-15 23:53:18,price_too_high,0.0,False,False,False,Too expensive
C038469,A08881,2024-06-19 14:25:53,bugs,0.0,False,False,True,Too expensive
C038477,A08881,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Buggy
C038479,A08882,2025-04-07 21:04:17,no_longer_needed,0.0,False,False,False,Buggy
C038489,A08885,2026-01-23 23:32:30,competitor,0.0,False,True,True,
C038501,A08888,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Not useful
C038515,A08892,2026-12-31 00:00:00,bugs,0.0,True,False,False,Too expensive
C038524,A08894,2025-08-06 14:36:19,bugs,0.0,False,False,False,Buggy
C038546,A08900,2026-11-18 05:09:04,competitor,0.0,False,True,False,Buggy
C038551,A08903,2026-12-31 00:00:00,bugs,0.0,False,False,False,Buggy
C038556,A08904,2026-08-12 16:13:56,price_too_high,0.0,False,False,False,Too expensive
C038574,A08908,2026-12-23 23:08:56,price_too_high,0.0,False,False,False,Buggy
C038601,A08913,2026-09-25 19:38:59,bugs,0.0,True,False,False,
C038603,A08914,2026-01-29 10:32:16,bugs,0.0,False,False,False,Too expensive
C038604,A08915,2025-03-16 12:19:27,competitor,0.0,False,False,False,Too expensive
C038607,A08917,2026-01-17 00:29:41,no_longer_needed,0.0,False,False,True,Buggy
C038608,A08917,2026-09-04 00:29:41,bugs,0.0,True,False,False,
C038614,A08918,2026-04-13 20:04:47,bugs,0.0,False,True,False,
C038617,A08919,2026-12-03 05:06:01,bugs,0.0,False,True,False,
C038638,A08922,2026-09-26 09:48:54,price_too_high,0.0,False,False,False,Too expensive
C038648,A08925,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Not useful
C038658,A08928,2026-02-02 08:31:45,price_too_high,0.0,False,False,False,Too expensive
C038665,A08929,2026-01-26 07:10:17,missing_features,0.0,False,False,False,Buggy
C038671,A08931,2026-11-13 16:03:22,no_longer_needed,0.0,False,True,False,Buggy
C038675,A08932,2026-01-06 15:52:19,price_too_high,0.0,False,False,False,Too expensive
C038676,A08933,2026-03-31 18:41:36,price_too_high,0.0,False,False,False,
C038694,A08936,2026-10-28 02:18:06,price_too_high,0.0,False,True,False,Not useful
C038709,A08939,2026-03-11 18:46:42,bugs,0.0,True,False,True,Too expensive
C038710,A08939,2026-09-28 18:46:42,missing_features,0.0,False,False,False,
C038712,A08940,2025-04-07 12:08:47,missing_features,0.0,True,False,False,Not useful
C038722,A08943,2026-12-31 00:00:00,competitor,0.0,True,False,False,
C038732,A08946,2024-10-23 03:26:01,bugs,0.0,False,True,False,
C038752,A08949,2026-12-31 00:00:00,bugs,0.0,True,False,False,Buggy
C038755,A08950,2025-07-15 09:34:52,price_too_high,0.0,False,False,True,
C038765,A08951,2025-08-08 12:08:17,bugs,0.0,True,False,False,Not useful
C038801,A08957,2026-12-15 05:26:11,bugs,0.0,False,True,False,Too expensive
C038829,A08962,2026-10-01 01:36:35,missing_features,0.0,True,False,False,Too expensive
C038835,A08964,2025-07-23 06:07:47,bugs,0.0,False,False,False,Not useful
C038852,A08969,2025-02-28 09:55:13,missing_features,0.0,False,False,False,
C038853,A08970,2026-06-01 01:47:58,price_too_high,0.0,False,False,False,Too expensive
C038886,A08978,2025-04-06 06:07:43,no_longer_needed,0.0,True,False,True,Not useful
C038887,A08978,2025-11-24 06:07:43,competitor,0.0,True,False,False,Buggy
C038891,A08979,2026-06-10 09:16:25,no_longer_needed,0.0,False,False,False,Too expensive
C038904,A08982,2025-11-23 03:40:27,bugs,0.0,True,False,False,Too expensive
C038936,A08990,2024-10-25 16:48:56,no_longer_needed,0.0,False,False,False,Not useful
C038940,A08991,2026-11-10 07:24:07,competitor,0.0,True,False,False,Too expensive
C038947,A08994,2024-07-12 15:31:00,missing_features,0.0,False,False,False,Too expensive
C038963,A08997,2024-11-10 01:40:00,bugs,0.0,False,False,False,Too expensive
C038965,A08998,2025-01-22 08:50:30,missing_features,0.0,True,False,False,Too expensive
C038987,A09002,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,
C038988,A09003,2026-06-28 20:39:39,price_too_high,0.0,False,False,False,Too expensive
C039002,A09005,2026-05-03 19:26:40,no_longer_needed,0.0,False,False,False,
C039007,A09006,2026-01-31 17:44:01,missing_features,0.0,False,True,False,Not useful
C039026,A09010,2025-04-11 08:01:07,no_longer_needed,0.0,True,False,False,Too expensive
C039042,A09016,2026-12-31 00:00:00,missing_features,0.0,True,False,False,Not useful
C039070,A09022,2025-01-28 18:47:15,competitor,0.0,False,False,False,Too expensive
C039082,A09024,2025-11-11 09:38:11,bugs,0.0,False,True,False,
C039094,A09029,2026-12-30 18:42:25,no_longer_needed,0.0,True,False,False,Not useful
C039104,A09032,2025-08-03 03:08:59,missing_features,0.0,True,False,False,Buggy
C039119,A09035,2026-05-18 11:40:00,no_longer_needed,0.0,False,False,False,
C039120,A09036,2026-04-13 16:00:04,price_too_high,0.0,False,False,True,Not useful
C039141,A09039,2026-07-17 21:49:18,missing_features,0.0,True,False,True,Buggy
C039154,A09042,2024-10-06 17:27:08,price_too_high,0.0,True,False,True,Too expensive
C039158,A09042,2026-02-18 17:27:08,price_too_high,0.0,True,False,False,Too expensive
C039161,A09043,2026-04-02 16:37:27,price_too_high,0.0,False,True,False,Not useful
C039167,A09045,2025-04-03 22:43:15,price_too_high,0.0,False,True,True,Not useful
C039169,A09045,2026-02-13 22:43:15,bugs,0.0,False,True,False,Not useful
C039177,A09047,2024-07-18 15:34:15,competitor,0.0,False,False,True,Buggy
C039180,A09047,2025-08-21 15:34:15,price_too_high,0.0,True,False,False,
C039215,A09052,2026-02-07 22:57:30,price_too_high,0.0,False,True,True,Too expensive
C039247,A09059,2026-05-26 23:56:12,bugs,0.0,False,False,False,Not useful
C039280,A09068,2025-11-22 08:42:19,missing_features,0.0,True,False,True,Too expensive
C039320,A09076,2026-02-15 03:13:56,no_longer_needed,0.0,False,False,True,
C039350,A09083,2024-11-28 02:52:27,competitor,0.0,False,False,False,
C039353,A09084,2024-12-01 03:23:04,missing_features,0.0,True,False,False,Too expensive
C039357,A09085,2025-04-25 17:12:32,competitor,0.0,False,True,False,Buggy
C039364,A09087,2025-02-19 18:02:33,missing_features,0.0,True,False,False,
C039365,A09088,2025-10-12 23:18:57,bugs,0.0,False,False,False,Not useful
C039367,A09090,2024-09-08 13:50:49,competitor,0.0,False,False,True,Not useful
C039385,A09092,2026-12-31 00:00:00,competitor,0.0,True,False,False,Too expensive
C039425,A09100,2025-10-22 13:52:17,no_longer_needed,0.0,True,False,False,Buggy
C039426,A09101,2026-05-14 03:58:04,no_longer_needed,0.0,False,False,False,Too expensive
C039431,A09103,2025-12-25 15:26:50,price_too_high,0.0,False,False,True,
C039441,A09105,2025-06-14 15:39:51,no_longer_needed,0.0,True,False,False,
C039445,A09106,2026-12-31 00:00:00,competitor,0.0,False,True,False,Buggy
C039461,A09112,2026-10-29 15:23:45,bugs,0.0,True,False,False,Too expensive
C039478,A09115,2026-09-14 02:25:14,bugs,0.0,True,False,True,Buggy
C039482,A09116,2026-12-31 00:00:00,competitor,0.0,True,False,False,Buggy
C039485,A09118,2026-02-21 19:35:53,no_longer_needed,0.0,False,False,False,
C039493,A09120,2026-02-14 21:42:50,missing_features,0.0,True,False,False,
C039533,A09129,2025-11-22 04:04:38,competitor,0.0,False,False,True,Buggy
C039541,A09131,2024-03-25 06:35:02,no_longer_needed,0.0,False,False,False,
C039548,A09133,2024-11-10 08:45:09,bugs,0.0,True,False,False,Too expensive
C039569,A09136,2026-11-27 03:22:22,price_too_high,0.0,False,True,False,
C039574,A09137,2026-08-05 04:54:26,missing_features,0.0,True,False,False,Too expensive
C039585,A09140,2025-12-21 01:01:37,no_longer_needed,0.0,False,True,False,Too expensive
C039590,A09141,2026-03-27 08:20:35,missing_features,0.0,False,True,False,Buggy
C039607,A09146,2026-12-31 00:00:00,missing_features,0.0,True,False,False,Buggy
C039610,A09147,2026-12-31 00:00:00,missing_features,0.0,False,False,False,
C039620,A09148,2026-12-31 00:00:00,bugs,3025.12,True,False,False,
C039647,A09152,2026-06-16 20:59:13,competitor,0.0,False,False,True,Not useful
C039707,A09162,2026-06-12 11:37:19,no_longer_needed,0.0,True,False,True,Not useful
C039733,A09166,2026-01-24 22:18:03,price_too_high,0.0,False,True,True,Not useful
C039758,A09172,2026-09-09 07:49:22,bugs,0.0,False,False,True,Buggy
C039771,A09174,2024-12-23 20:15:38,bugs,0.0,False,True,False,
C039773,A09175,2025-09-29 07:28:16,bugs,0.0,False,False,False,Not useful
C039778,A09176,2026-12-31 00:00:00,bugs,0.0,False,False,False,
C039784,A09178,2026-09-20 19:19:01,missing_features,0.0,False,True,True,Buggy
C039794,A09180,2026-10-18 07:32:07,competitor,0.0,False,True,False,Too expensive
C039814,A09184,2026-01-16 02:49:44,bugs,0.0,False,False,False,Not useful
C039849,A09189,2026-09-09 18:41:09,bugs,0.0,False,False,True,Not useful
C039863,A09191,2026-12-31 00:00:00,no_longer_needed,1496.5,True,False,False,Buggy
C039867,A09193,2025-06-01 14:33:20,price_too_high,0.0,False,False,False,
C039882,A09197,2024-08-26 17:40:01,bugs,0.0,True,False,False,Not useful
C039888,A09198,2025-11-06 21:33:07,competitor,0.0,False,True,False,Too expensive
C039889,A09199,2026-04-14 11:19:24,bugs,0.0,False,False,True,Buggy
C039891,A09199,2026-11-18 11:19:24,price_too_high,0.0,False,False,False,Too expensive
C039892,A09200,2026-09-03 02:43:08,bugs,0.0,False,False,False,Too expensive
C039904,A09202,2026-08-02 03:54:49,bugs,0.0,True,False,False,Too expensive
C039913,A09203,2026-12-12 10:55:02,bugs,0.0,False,False,False,
C039934,A09207,2026-02-22 00:37:06,no_longer_needed,0.0,True,False,False,
C039936,A09208,2025-06-23 03:21:34,missing_features,0.0,True,False,False,Not useful
C039942,A09211,2026-10-28 08:50:37,no_longer_needed,0.0,False,False,False,Buggy
C039955,A09213,2026-12-31 00:00:00,price_too_high,0.0,True,False,False,Buggy
C039979,A09218,2026-01-18 10:55:32,missing_features,0.0,False,True,True,Buggy
C039980,A09218,2026-06-15 10:55:32,price_too_high,0.0,False,True,False,
C039987,A09219,2026-12-31 00:00:00,missing_features,0.0,False,True,False,Too expensive
C040008,A09223,2024-10-22 00:45:56,competitor,0.0,False,False,True,
C040013,A09223,2026-09-17 00:45:56,no_longer_needed,0.0,False,True,False,Not useful
C040025,A09226,2026-12-31 00:00:00,price_too_high,0.0,False,True,False,Buggy
C040038,A09231,2026-01-23 22:01:50,bugs,0.0,False,True,False,Too expensive
C040040,A09232,2026-07-05 07:27:32,price_too_high,0.0,True,False,False,Buggy
C040055,A09237,2026-12-30 13:54:57,competitor,0.0,False,False,False,Too expensive
C040060,A09238,2025-08-07 10:21:30,missing_features,0.0,True,False,True,Not useful
C040062,A09238,2026-05-25 10:21:30,price_too_high,0.0,True,False,True,Not useful
C040105,A09246,2026-06-30 10:31:48,no_longer_needed,0.0,False,False,False,Buggy
C040118,A09250,2026-08-12 08:42:35,no_longer_needed,0.0,False,False,True,
C040119,A09250,2026-12-31 00:00:00,competitor,0.0,False,False,False,Not useful
C040127,A09252,2026-12-31 00:00:00,no_longer_needed,52.25,True,False,False,Not useful
C040128,A09253,2026-12-31 00:00:00,competitor,29.45,False,False,False,Buggy
C040130,A09254,2026-12-31 00:00:00,competitor,352.69,True,False,False,Too expensive
C040146,A09258,2025-11-04 05:28:15,competitor,0.0,False,False,True,Not useful
C040155,A09260,2024-08-24 16:55:08,price_too_high,0.0,False,False,False,Buggy
C040161,A09262,2026-10-20 15:09:02,competitor,0.0,False,False,False,Buggy
C040162,A09263,2026-03-21 21:04:22,price_too_high,0.0,False,False,True,Too expensive
C040165,A09263,2026-11-09 21:04:22,missing_features,0.0,False,True,False,
C040168,A09264,2026-05-30 16:49:07,price_too_high,0.0,False,False,False,
C040184,A09267,2024-07-01 10:53:16,missing_features,0.0,False,False,True,Too expensive
C040187,A09267,2026-01-12 10:53:16,no_longer_needed,0.0,False,True,False,Too expensive
C040191,A09269,2026-04-04 18:36:37,no_longer_needed,0.0,False,True,False,Not useful
C040206,A09273,2025-01-13 07:44:27,competitor,0.0,False,False,False,Too expensive
C040208,A09274,2026-03-06 06:51:43,bugs,0.0,True,False,False,Buggy
C040216,A09277,2025-01-17 01:52:38,no_longer_needed,0.0,False,True,False,Not useful
C040225,A09278,2026-10-09 20:28:28,competitor,0.0,False,False,False,
C040229,A09279,2026-12-31 00:00:00,bugs,0.0,False,False,False,Too expensive
C040240,A09281,2026-07-15 23:17:03,bugs,0.0,False,False,False,Not useful
C040250,A09283,2026-06-16 19:33:46,price_too_high,0.0,True,False,True,Not useful
C040253,A09284,2025-03-26 05:20:42,price_too_high,0.0,False,False,False,
C040254,A09285,2025-03-16 10:13:22,no_longer_needed,0.0,False,False,True,Not useful
C040260,A09285,2026-12-21 10:13:22,competitor,0.0,True,False,False,
C040271,A09288,2025-03-13 11:53:16,no_longer_needed,0.0,False,True,False,Too expensive
C040286,A09291,2025-11-08 17:43:14,missing_features,0.0,True,False,False,Buggy
C040304,A09294,2026-08-07 12:09:01,competitor,0.0,False,True,True,
C040313,A09296,2025-08-30 17:31:25,no_longer_needed,0.0,False,False,False,Not useful
C040343,A09302,2026-11-18 11:48:08,bugs,0.0,True,False,False,Not useful
C040345,A09303,2026-09-20 04:51:08,competitor,0.0,True,False,False,
C040371,A09310,2026-12-31 00:00:00,competitor,0.0,False,False,False,Buggy
C040384,A09313,2024-11-07 12:42:51,missing_features,0.0,False,False,False,Not useful
C040393,A09315,2026-12-31 00:00:00,bugs,0.0,False,True,False,Not useful
