account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag
A07858,Company_7858,Healthcare & Life Sciences,Cambodia,2025-06-27 19:06:48,organic,Free,20,True,False
A07859,Company_7859,Technology,Philippines,2024-11-06 16:31:02,event,Basic,44,True,True
A07860,Company_7860,Technology,Malaysia,2025-10-26 13:39:17,ads,Basic,22,True,False
A07861,Company_7861,Industrial & Logistics,Singapore,2025-05-10 01:24:32,other,Basic,41,False,True
A07862,Company_7862,Industrial & Logistics,Brunei,2024-12-07 16:11:19,partner,Basic,29,True,True
A07863,Company_7863,Energy & Resources,Brunei,2024-10-07 19:21:24,outbound,Enterprise,291,True,True
A07864,Company_7864,Industrial & Logistics,Myanmar,2024-12-13 19:23:21,other,Free,21,True,False
A07865,Company_7865,E-commerce & Retail,Laos,2024-04-10 00:38:08,other,Pro,33,False,False
A07866,Company_7866,Consumer & Lifestyle,Cambodia,2025-01-11 01:17:12,other,Basic,35,True,True
A07867,Company_7867,Healthcare & Life Sciences,Singapore,2025-11-29 10:21:13,outbound,Pro,48,False,True
A07868,Company_7868,Technology,Brunei,2024-04-16 02:58:29,outbound,Free,26,True,False
A07869,Company_7869,Industrial & Logistics,Laos,2026-11-06 08:11:05,organic,Free,6,True,False
A07870,Company_7870,E-commerce & Retail,Malaysia,2024-04-03 12:15:46,outbound,Free,47,True,True
A07871,Company_7871,Energy & Resources,Myanmar,2026-11-17 01:35:00,ads,Basic,13,False,False
A07872,Company_7872,Professional Services,Philippines,2025-11-24 00:09:12,outbound,Basic,41,False,True
A07873,Company_7873,Healthcare & Life Sciences,Laos,2026-01-13 09:17:54,outbound,Basic,17,True,False
A07874,Company_7874,Healthcare & Life Sciences,Philippines,2024-07-07 14:24:37,partner,Free,8,True,True
A07875,Company_7875,E-commerce & Retail,Myanmar,2026-10-20 05:48:14,partner,Enterprise,449,True,False
A07876,Company_7876,Healthcare & Life Sciences,Myanmar,2026-09-28 18:26:20,outbound,Pro,22,True,False
A07877,Company_7877,Education,Malaysia,2025-07-16 06:17:20,other,Basic,30,True,False
A07878,Company_7878,Education,Indonesia,2025-02-05 12:00:28,event,Free,50,True,True
A07879,Company_7879,Industrial & Logistics,Laos,2025-11-28 09:43:59,other,Basic,23,True,False
A07880,Company_7880,Education,Philippines,2024-09-20 07:48:25,organic,Free,4,True,True
A07881,Company_7881,Consumer & Lifestyle,Myanmar,2025-05-30 06:25:42,partner,Free,17,True,False
A07882,Company_7882,Technology,Brunei,2026-02-22 10:40:49,event,Enterprise,407,True,False
A07883,Company_7883,E-commerce & Retail,Philippines,2026-10-14 14:20:27,organic,Basic,50,False,False
A07884,Company_7884,E-commerce & Retail,Philippines,2025-02-27 09:45:26,organic,Enterprise,311,False,True
A07885,Company_7885,Education,Indonesia,2025-07-02 15:40:58,organic,Pro,34,True,False
A07886,Company_7886,Consumer & Lifestyle,Indonesia,2024-07-23 04:57:06,event,Pro,40,False,False
A07887,Company_7887,Technology,Cambodia,2025-05-08 20:54:58,event,Basic,12,False,False
A07888,Company_7888,Education,Myanmar,2025-02-07 04:05:49,event,Pro,35,False,False
A07889,Company_7889,Professional Services,Singapore,2026-03-26 19:18:18,event,Basic,47,False,False
A07890,Company_7890,E-commerce & Retail,Philippines,2025-12-02 04:38:11,ads,Basic,17,False,False
A07891,Company_7891,Energy & Resources,Philippines,2025-04-22 10:32:48,event,Basic,30,True,True
A07892,Company_7892,Finance,Malaysia,2025-12-09 12:47:03,outbound,Free,35,True,False
A07893,Company_7893,Consumer & Lifestyle,Indonesia,2024-07-09 10:37:55,outbound,Pro,26,True,True
A07894,Company_7894,Consumer & Lifestyle,Indonesia,2026-01-05 21:21:29,organic,Pro,16,False,False
A07895,Company_7895,Healthcare & Life Sciences,Brunei,2025-03-29 05:44:17,event,Free,41,True,False
A07896,Company_7896,Finance,Myanmar,2026-12-09 04:20:41,ads,Pro,26,False,False
A07897,Company_7897,Professional Services,Myanmar,2025-04-27 16:17:11,outbound,Pro,43,True,True
A07898,Company_7898,Finance,Cambodia,2025-09-02 22:47:25,ads,Free,48,True,False
A07899,Company_7899,E-commerce & Retail,Laos,2025-04-29 16:57:49,outbound,Basic,41,False,True
A07900,Company_7900,Technology,Philippines,2025-09-20 20:44:33,organic,Pro,36,False,True
A07901,Company_7901,Professional Services,Malaysia,2025-09-01 14:35:11,outbound,Pro,6,False,True
A07902,Company_7902,Professional Services,Malaysia,2026-08-05 02:41:16,other,Free,30,True,True
A07903,Company_7903,E-commerce & Retail,Singapore,2024-09-25 00:31:30,organic,Free,21,True,False
A07904,Company_7904,Finance,Indonesia,2026-08-21 11:48:52,outbound,Free,49,True,False
A07905,Company_7905,E-commerce & Retail,Laos,2025-01-06 13:09:39,outbound,Free,18,True,False
A07906,Company_7906,Professional Services,Cambodia,2024-05-28 22:50:56,ads,Enterprise,227,False,True
A07907,Company_7907,Consumer & Lifestyle,Brunei,2024-04-12 20:38:50,event,Basic,37,True,True
A07908,Company_7908,Consumer & Lifestyle,Myanmar,2024-01-03 23:48:02,other,Basic,2,False,False
A07909,Company_7909,Healthcare & Life Sciences,Brunei,2026-07-29 22:56:13,outbound,Free,8,True,True
A07910,Company_7910,Industrial & Logistics,Laos,2025-04-07 12:24:02,ads,Basic,36,True,True
A07911,Company_7911,Energy & Resources,Indonesia,2025-06-25 19:28:15,ads,Basic,1,False,False
A07912,Company_7912,E-commerce & Retail,Brunei,2026-12-14 15:48:30,organic,Enterprise,432,False,False
A07913,Company_7913,Industrial & Logistics,Philippines,2024-06-04 16:56:09,partner,Free,20,True,True
A07914,Company_7914,Energy & Resources,Philippines,2026-07-14 11:41:15,outbound,Free,38,True,True
A07915,Company_7915,Consumer & Lifestyle,Singapore,2024-03-06 16:14:53,partner,Free,45,True,True
A07916,Company_7916,Professional Services,Indonesia,2025-10-27 19:11:33,ads,Basic,47,True,True
A07917,Company_7917,Healthcare & Life Sciences,Malaysia,2024-03-04 20:47:38,partner,Free,18,True,False
A07918,Company_7918,Consumer & Lifestyle,Indonesia,2025-07-30 03:59:55,outbound,Basic,13,False,False
A07919,Company_7919,Education,Laos,2026-02-16 13:56:42,other,Basic,27,False,False
A07920,Company_7920,Technology,Myanmar,2025-04-25 16:18:18,ads,Enterprise,309,False,False
A07921,Company_7921,E-commerce & Retail,Singapore,2024-07-24 12:03:09,outbound,Pro,29,False,True
A07922,Company_7922,Education,Cambodia,2024-02-05 18:11:53,event,Free,38,True,False
A07923,Company_7923,E-commerce & Retail,Laos,2026-08-05 07:59:39,outbound,Enterprise,437,True,False
A07924,Company_7924,Energy & Resources,Singapore,2025-02-12 00:05:17,outbound,Enterprise,378,False,False
A07925,Company_7925,Technology,Indonesia,2026-07-24 06:05:37,event,Pro,35,False,False
A07926,Company_7926,Finance,Cambodia,2026-01-15 20:34:39,organic,Free,8,True,True
A07927,Company_7927,Professional Services,Indonesia,2024-11-30 19:33:37,event,Basic,47,False,False
A07928,Company_7928,Technology,Malaysia,2026-07-14 13:31:14,event,Enterprise,70,True,False
A07929,Company_7929,Finance,Myanmar,2025-06-26 17:42:05,event,Enterprise,300,False,False
A07930,Company_7930,Healthcare & Life Sciences,Singapore,2024-04-04 14:55:03,partner,Pro,25,False,False
A07931,Company_7931,Education,Myanmar,2024-02-17 20:26:55,event,Free,21,True,True
A07932,Company_7932,Healthcare & Life Sciences,Brunei,2024-01-27 07:45:42,partner,Free,45,True,True
A07933,Company_7933,Energy & Resources,Philippines,2024-11-24 02:59:01,partner,Enterprise,263,True,True
A07934,Company_7934,Finance,Brunei,2024-10-31 12:31:11,partner,Free,48,True,True
A07935,Company_7935,E-commerce & Retail,Brunei,2025-02-17 07:36:05,other,Basic,40,False,True
A07936,Company_7936,Technology,Brunei,2026-01-06 07:06:47,ads,Basic,7,False,False
A07937,Company_7937,Industrial & Logistics,Malaysia,2025-08-12 04:24:50,other,Free,32,True,True
A07938,Company_7938,Education,Indonesia,2026-06-02 21:13:07,outbound,Free,24,True,False
A07939,Company_7939,Finance,Myanmar,2024-02-08 22:15:22,event,Enterprise,63,False,True
A07940,Company_7940,Energy & Resources,Indonesia,2024-01-22 02:45:08,other,Free,6,True,True
A07941,Company_7941,Education,Indonesia,2025-10-08 18:46:13,event,Free,25,True,False
A07942,Company_7942,Consumer & Lifestyle,Indonesia,2025-04-10 01:52:27,ads,Basic,13,False,False
A07943,Company_7943,Industrial & Logistics,Singapore,2024-04-01 09:01:16,organic,Free,38,True,True
A07944,Company_7944,Technology,Malaysia,2025-07-31 06:45:59,ads,Free,13,True,False
A07945,Company_7945,E-commerce & Retail,Laos,2024-10-05 04:05:56,other,Pro,23,False,False
A07946,Company_7946,Professional Services,Singapore,2026-05-20 20:22:51,partner,Basic,36,False,True
A07947,Company_7947,Professional Services,Malaysia,2026-07-14 18:13:05,partner,Basic,17,False,False
A07948,Company_7948,Healthcare & Life Sciences,Cambodia,2025-07-07 10:58:37,other,Enterprise,99,False,False
A07949,Company_7949,Consumer & Lifestyle,Laos,2025-03-15 08:05:34,organic,Free,22,True,True
A07950,Company_7950,Healthcare & Life Sciences,Brunei,2024-05-05 03:11:21,other,Enterprise,339,True,True
A07951,Company_7951,Finance,Myanmar,2024-01-03 06:48:29,outbound,Free,42,True,False
A07952,Company_7952,Energy & Resources,Cambodia,2026-02-12 00:23:13,organic,Basic,2,False,False
A07953,Company_7953,Industrial & Logistics,Singapore,2026-02-27 03:46:18,partner,Enterprise,220,False,False
A07954,Company_7954,Technology,Singapore,2026-12-15 16:57:16,event,Enterprise,360,True,False
A07955,Company_7955,Energy & Resources,Malaysia,2026-11-17 12:33:04,outbound,Pro,38,False,False
A07956,Company_7956,Professional Services,Singapore,2026-03-09 08:23:31,ads,Pro,39,False,True
A07957,Company_7957,Consumer & Lifestyle,Indonesia,2026-01-12 22:45:01,organic,Free,29,True,False
A07958,Company_7958,Professional Services,Myanmar,2024-08-26 07:19:44,event,Free,36,True,True
A07959,Company_7959,Technology,Philippines,2026-09-25 00:36:07,partner,Pro,34,True,True
A07960,Company_7960,Healthcare & Life Sciences,Laos,2026-03-19 13:42:59,organic,Basic,36,True,False
A07961,Company_7961,Education,Singapore,2026-07-09 10:59:14,partner,Basic,42,True,True
A07962,Company_7962,Industrial & Logistics,Brunei,2024-03-30 00:04:16,outbound,Pro,36,True,True
A07963,Company_7963,Professional Services,Malaysia,2024-02-22 00:16:56,partner,Free,18,True,True
A07964,Company_7964,E-commerce & Retail,Indonesia,2026-10-17 21:03:36,other,Free,50,True,False
A07965,Company_7965,Education,Malaysia,2025-01-24 15:53:09,ads,Basic,7,True,True
A07966,Company_7966,Industrial & Logistics,Cambodia,2025-05-09 12:04:08,partner,Basic,16,False,True
A07967,Company_7967,E-commerce & Retail,Philippines,2025-07-15 00:23:43,organic,Basic,18,True,False
A07968,Company_7968,E-commerce & Retail,Brunei,2024-04-07 08:13:49,partner,Enterprise,79,False,True
A07969,Company_7969,Industrial & Logistics,Brunei,2024-08-14 06:11:14,organic,Basic,7,False,False
A07970,Company_7970,Healthcare & Life Sciences,Cambodia,2024-05-29 12:00:16,partner,Enterprise,207,False,True
A07971,Company_7971,Energy & Resources,Cambodia,2026-12-28 17:02:25,other,Free,26,True,False
A07972,Company_7972,Industrial & Logistics,Laos,2025-09-30 23:21:12,event,Pro,9,True,True
A07973,Company_7973,Technology,Brunei,2024-05-16 18:26:38,organic,Enterprise,482,False,True
A07974,Company_7974,Technology,Brunei,2024-09-12 20:20:53,outbound,Pro,15,False,True
A07975,Company_7975,Energy & Resources,Myanmar,2025-12-07 10:33:15,other,Basic,25,True,True
A07976,Company_7976,Healthcare & Life Sciences,Myanmar,2025-12-22 21:18:29,event,Enterprise,145,True,False
A07977,Company_7977,Education,Laos,2025-04-22 13:51:29,outbound,Free,16,True,True
A07978,Company_7978,Technology,Philippines,2024-09-20 21:04:13,partner,Free,33,True,True
A07979,Company_7979,Healthcare & Life Sciences,Singapore,2026-10-26 02:18:37,partner,Pro,4,True,False
A07980,Company_7980,Education,Cambodia,2026-08-11 09:36:12,event,Basic,40,False,False
A07981,Company_7981,Healthcare & Life Sciences,Myanmar,2026-09-22 21:05:38,ads,Free,35,True,False
A07982,Company_7982,Technology,Philippines,2025-05-29 17:57:01,ads,Enterprise,301,True,True
A07983,Company_7983,Technology,Malaysia,2025-12-26 05:58:10,event,Free,8,True,True
A07984,Company_7984,Professional Services,Brunei,2024-05-03 14:30:05,partner,Enterprise,229,False,False
A07985,Company_7985,Energy & Resources,Malaysia,2025-06-11 12:09:23,ads,Basic,36,True,True
A07986,Company_7986,E-commerce & Retail,Cambodia,2026-08-25 08:05:20,organic,Basic,16,False,False
A07987,Company_7987,Education,Cambodia,2026-01-21 17:36:45,partner,Free,36,True,False
A07988,Company_7988,Professional Services,Singapore,2026-03-25 18:31:20,other,Basic,42,False,False
A07989,Company_7989,Finance,Philippines,2024-09-08 19:39:49,ads,Free,10,True,True
A07990,Company_7990,Healthcare & Life Sciences,Laos,2025-08-19 11:00:44,ads,Basic,7,False,True
A07991,Company_7991,Professional Services,Brunei,2024-02-20 21:03:27,ads,Basic,22,False,True
A07992,Company_7992,Industrial & Logistics,Cambodia,2024-06-14 17:40:30,other,Free,49,True,True
A07993,Company_7993,Technology,Cambodia,2025-08-02 05:52:03,partner,Free,14,True,True
A07994,Company_7994,Finance,Brunei,2024-04-11 12:08:43,ads,Free,1,True,True
A07995,Company_7995,Education,Cambodia,2024-04-12 09:21:41,organic,Free,20,True,True
A07996,Company_7996,Consumer & Lifestyle,Singapore,2025-03-14 01:35:20,partner,Free,42,True,True
A07997,Company_7997,E-commerce & Retail,Philippines,2025-06-05 16:09:55,outbound,Pro,40,True,False
A07998,Company_7998,Education,Philippines,2024-02-06 13:31:47,outbound,Enterprise,114,False,True
A07999,Company_7999,Professional Services,Philippines,2026-08-25 17:15:41,other,Enterprise,292,False,False
A08000,Company_8000,Education,Brunei,2024-10-12 13:44:15,organic,Basic,43,False,False
A08001,Company_8001,Education,Myanmar,2024-11-24 20:24:38,outbound,Basic,29,False,False
A08002,Company_8002,Healthcare & Life Sciences,Myanmar,2024-09-17 19:29:24,event,Pro,46,False,True
A08003,Company_8003,Finance,Laos,2024-02-10 20:07:37,outbound,Enterprise,276,True,False
A08004,Company_8004,Energy & Resources,Cambodia,2025-05-03 01:24:19,ads,Free,50,True,True
A08005,Company_8005,Consumer & Lifestyle,Singapore,2024-03-11 15:37:17,other,Free,10,True,False
A08006,Company_8006,Energy & Resources,Indonesia,2025-03-14 00:01:33,ads,Free,45,True,False
A08007,Company_8007,Professional Services,Brunei,2026-10-05 02:28:13,partner,Pro,9,True,False
A08008,Company_8008,Finance,Myanmar,2024-12-26 20:44:36,outbound,Free,27,True,False
A08009,Company_8009,Education,Myanmar,2026-08-23 09:30:25,event,Enterprise,291,True,True
A08010,Company_8010,Finance,Malaysia,2026-01-25 20:24:22,organic,Free,8,True,True
A08011,Company_8011,Professional Services,Philippines,2024-06-19 18:57:36,ads,Free,32,True,False
A08012,Company_8012,Energy & Resources,Malaysia,2025-01-07 15:15:00,event,Basic,13,False,False
A08013,Company_8013,Education,Cambodia,2025-09-14 09:19:04,ads,Free,26,True,True
A08014,Company_8014,Energy & Resources,Laos,2025-09-18 08:38:31,other,Enterprise,420,False,False
A08015,Company_8015,Education,Philippines,2025-08-07 14:29:07,other,Pro,14,False,False
A08016,Company_8016,Technology,Malaysia,2026-05-06 14:31:43,other,Basic,2,False,False
A08017,Company_8017,Consumer & Lifestyle,Laos,2026-12-13 15:28:41,other,Basic,5,True,False
A08018,Company_8018,E-commerce & Retail,Philippines,2025-04-21 14:39:55,partner,Free,4,True,False
A08019,Company_8019,Healthcare & Life Sciences,Philippines,2026-03-01 15:20:43,event,Pro,11,True,False
A08020,Company_8020,Education,Laos,2024-11-14 06:49:47,event,Basic,28,False,True
A08021,Company_8021,Finance,Brunei,2025-09-09 02:11:11,outbound,Pro,48,False,False
A08022,Company_8022,Consumer & Lifestyle,Indonesia,2024-04-15 09:39:50,partner,Basic,48,False,True
A08023,Company_8023,Professional Services,Laos,2025-11-22 21:44:12,partner,Basic,38,False,False
A08024,Company_8024,Healthcare & Life Sciences,Brunei,2026-12-23 19:37:52,other,Free,16,True,False
A08025,Company_8025,Industrial & Logistics,Philippines,2026-03-13 07:59:17,partner,Pro,34,True,False
A08026,Company_8026,Energy & Resources,Laos,2025-03-18 13:50:55,other,Free,14,True,True
A08027,Company_8027,Consumer & Lifestyle,Singapore,2026-09-10 05:28:45,other,Basic,43,False,False
A08028,Company_8028,Consumer & Lifestyle,Singapore,2025-12-16 00:33:47,partner,Pro,47,True,False
A08029,Company_8029,Technology,Singapore,2026-09-07 02:07:43,organic,Pro,22,False,False
A08030,Company_8030,Education,Brunei,2026-01-23 07:38:58,ads,Free,50,True,False
A08031,Company_8031,E-commerce & Retail,Brunei,2026-01-01 07:03:50,other,Free,23,True,True
A08032,Company_8032,Consumer & Lifestyle,Cambodia,2024-10-11 23:04:17,partner,Basic,36,True,False
A08033,Company_8033,E-commerce & Retail,Malaysia,2024-03-22 04:37:28,organic,Basic,22,False,True
A08034,Company_8034,Industrial & Logistics,Malaysia,2026-02-12 17:18:09,ads,Basic,41,False,True
A08035,Company_8035,Education,Indonesia,2026-10-06 20:51:16,outbound,Basic,10,False,False
A08036,Company_8036,E-commerce & Retail,Cambodia,2025-04-23 03:46:28,organic,Free,48,True,False
A08037,Company_8037,Finance,Singapore,2024-10-14 03:12:08,outbound,Free,18,True,True
A08038,Company_8038,E-commerce & Retail,Myanmar,2025-03-30 11:48:59,partner,Enterprise,257,True,True
A08039,Company_8039,Education,Philippines,2024-08-30 22:26:36,outbound,Pro,44,True,False
A08040,Company_8040,Consumer & Lifestyle,Cambodia,2024-03-14 03:59:04,partner,Pro,29,False,False
A08041,Company_8041,E-commerce & Retail,Brunei,2024-02-22 02:48:55,other,Free,16,True,False
A08042,Company_8042,Healthcare & Life Sciences,Cambodia,2026-06-09 01:05:06,organic,Basic,47,False,False
A08043,Company_8043,Technology,Myanmar,2025-08-04 17:44:49,event,Pro,28,False,True
A08044,Company_8044,Energy & Resources,Laos,2025-08-26 03:40:16,partner,Enterprise,108,False,True
A08045,Company_8045,Education,Brunei,2026-11-05 22:36:19,organic,Basic,14,True,False
A08046,Company_8046,Professional Services,Myanmar,2024-02-12 08:03:46,outbound,Pro,44,True,True
A08047,Company_8047,Industrial & Logistics,Cambodia,2025-09-19 10:54:14,ads,Pro,20,True,False
A08048,Company_8048,Finance,Philippines,2024-10-16 17:15:57,partner,Free,24,True,False
A08049,Company_8049,E-commerce & Retail,Myanmar,2024-07-12 13:45:27,organic,Pro,31,False,True
A08050,Company_8050,Education,Indonesia,2025-06-08 00:20:06,partner,Basic,23,True,True
A08051,Company_8051,Technology,Laos,2024-10-03 17:25:56,ads,Free,32,True,True
A08052,Company_8052,Consumer & Lifestyle,Cambodia,2024-05-02 05:01:08,ads,Pro,3,False,False
A08053,Company_8053,Energy & Resources,Indonesia,2024-08-10 18:37:47,other,Basic,17,False,True
A08054,Company_8054,Industrial & Logistics,Singapore,2025-09-13 17:02:44,organic,Basic,19,True,False
A08055,Company_8055,Professional Services,Philippines,2026-01-25 04:49:50,ads,Pro,45,False,False
A08056,Company_8056,Finance,Brunei,2026-02-19 20:37:17,ads,Pro,34,True,False
A08057,Company_8057,E-commerce & Retail,Indonesia,2024-02-21 09:32:05,event,Pro,12,False,False
A08058,Company_8058,Consumer & Lifestyle,Philippines,2024-12-11 16:11:43,partner,Basic,11,True,False
A08059,Company_8059,Technology,Myanmar,2024-03-09 17:14:09,other,Free,34,True,True
A08060,Company_8060,Industrial & Logistics,Laos,2025-01-11 04:09:49,outbound,Pro,17,True,True
A08061,Company_8061,E-commerce & Retail,Myanmar,2024-02-23 19:35:58,organic,Free,8,True,True
A08062,Company_8062,Education,Cambodia,2025-09-07 04:34:11,outbound,Pro,24,True,True
A08063,Company_8063,Consumer & Lifestyle,Singapore,2026-06-28 14:36:13,ads,Free,43,True,False
A08064,Company_8064,Finance,Myanmar,2024-07-06 14:31:03,event,Enterprise,202,False,True
A08065,Company_8065,Technology,Cambodia,2024-02-24 01:11:13,event,Basic,43,True,True
A08066,Company_8066,Energy & Resources,Laos,2025-10-25 17:39:44,partner,Pro,42,False,False
A08067,Company_8067,Education,Indonesia,2024-05-08 05:26:25,outbound,Basic,3,False,False
A08068,Company_8068,Industrial & Logistics,Philippines,2025-12-23 05:25:11,organic,Enterprise,135,False,False
A08069,Company_8069,Industrial & Logistics,Cambodia,2025-05-27 20:51:02,ads,Free,21,True,False
A08070,Company_8070,Education,Malaysia,2025-12-01 18:21:41,outbound,Pro,49,True,False
A08071,Company_8071,Energy & Resources,Brunei,2024-01-15 22:15:55,organic,Free,49,True,True
A08072,Company_8072,Industrial & Logistics,Indonesia,2026-06-27 23:54:19,ads,Basic,26,True,False
A08073,Company_8073,Finance,Brunei,2024-10-16 03:37:58,outbound,Pro,32,False,False
A08074,Company_8074,E-commerce & Retail,Philippines,2026-03-01 04:58:16,ads,Basic,12,True,True
A08075,Company_8075,Education,Cambodia,2026-06-22 16:05:27,ads,Free,39,True,False
A08076,Company_8076,Energy & Resources,Indonesia,2024-07-22 02:21:49,event,Enterprise,360,True,False
A08077,Company_8077,Energy & Resources,Philippines,2025-02-03 14:52:02,outbound,Free,29,True,False
A08078,Company_8078,E-commerce & Retail,Cambodia,2024-05-14 14:07:42,other,Basic,24,False,False
A08079,Company_8079,Professional Services,Indonesia,2025-02-05 08:07:33,outbound,Enterprise,236,False,False
A08080,Company_8080,Professional Services,Indonesia,2025-11-03 11:16:32,ads,Free,38,True,False
A08081,Company_8081,Healthcare & Life Sciences,Indonesia,2026-10-26 18:25:26,outbound,Free,33,True,True
A08082,Company_8082,Finance,Malaysia,2026-03-05 04:34:55,other,Free,41,True,False
A08083,Company_8083,Industrial & Logistics,Myanmar,2026-06-14 06:08:02,outbound,Free,25,True,False
A08084,Company_8084,Consumer & Lifestyle,Malaysia,2026-09-28 02:49:02,outbound,Basic,35,False,False
A08085,Company_8085,Technology,Cambodia,2025-06-05 19:18:58,ads,Free,2,True,True
A08086,Company_8086,Industrial & Logistics,Singapore,2026-01-22 16:53:07,partner,Enterprise,56,False,False
A08087,Company_8087,Technology,Indonesia,2025-12-31 15:31:11,ads,Enterprise,366,True,False
A08088,Company_8088,Finance,Indonesia,2025-12-04 02:17:49,outbound,Pro,17,True,True
A08089,Company_8089,Healthcare & Life Sciences,Cambodia,2025-03-24 10:55:11,other,Basic,12,False,True
A08090,Company_8090,Education,Malaysia,2024-08-11 12:15:13,partner,Pro,47,False,True
A08091,Company_8091,E-commerce & Retail,Indonesia,2024-09-02 03:19:07,other,Basic,27,False,True
A08092,Company_8092,Professional Services,Indonesia,2025-01-17 23:57:37,ads,Enterprise,424,False,False
A08093,Company_8093,E-commerce & Retail,Brunei,2025-04-25 14:20:27,event,Free,31,True,False
A08094,Company_8094,Industrial & Logistics,Brunei,2025-06-20 21:48:55,other,Pro,7,False,True
A08095,Company_8095,Technology,Singapore,2026-02-17 13:21:45,partner,Free,33,True,False
A08096,Company_8096,E-commerce & Retail,Philippines,2024-01-31 03:46:06,ads,Pro,15,True,True
A08097,Company_8097,E-commerce & Retail,Philippines,2025-02-21 09:25:17,partner,Pro,22,False,False
A08098,Company_8098,Consumer & Lifestyle,Indonesia,2026-07-24 15:08:15,ads,Free,25,True,False
A08099,Company_8099,E-commerce & Retail,Cambodia,2026-12-07 02:36:17,organic,Pro,46,False,False
A08100,Company_8100,Technology,Brunei,2025-05-04 21:59:16,outbound,Enterprise,171,True,True
A08101,Company_8101,E-commerce & Retail,Philippines,2026-08-18 19:19:39,partner,Enterprise,146,False,False
A08102,Company_8102,Industrial & Logistics,Malaysia,2025-07-15 13:22:53,other,Free,46,True,True
A08103,Company_8103,Education,Malaysia,2024-04-16 09:43:29,organic,Basic,35,True,False
A08104,Company_8104,Industrial & Logistics,Singapore,2024-12-15 02:50:29,other,Free,28,True,True
A08105,Company_8105,Industrial & Logistics,Myanmar,2025-06-13 18:22:45,other,Pro,21,False,True
A08106,Company_8106,Finance,Brunei,2025-04-18 12:43:52,ads,Enterprise,295,True,True
A08107,Company_8107,Finance,Brunei,2024-07-28 02:32:21,event,Pro,30,True,False
A08108,Company_8108,Technology,Myanmar,2025-02-12 16:40:18,ads,Enterprise,218,False,False
A08109,Company_8109,Energy & Resources,Brunei,2025-11-03 01:39:20,outbound,Basic,43,False,True
A08110,Company_8110,Energy & Resources,Malaysia,2025-12-12 16:11:47,event,Enterprise,495,False,True
A08111,Company_8111,Industrial & Logistics,Myanmar,2026-08-19 01:24:32,event,Enterprise,347,True,True
A08112,Company_8112,Healthcare & Life Sciences,Myanmar,2025-11-18 21:29:48,partner,Basic,48,True,True
A08113,Company_8113,Energy & Resources,Brunei,2025-04-20 21:28:28,partner,Basic,37,False,True
A08114,Company_8114,Healthcare & Life Sciences,Laos,2024-12-30 06:39:49,ads,Basic,1,False,True
A08115,Company_8115,Healthcare & Life Sciences,Brunei,2025-04-05 23:56:04,outbound,Pro,27,True,True
A08116,Company_8116,Education,Cambodia,2025-12-27 21:14:54,ads,Basic,18,False,False
A08117,Company_8117,Education,Cambodia,2024-08-13 10:40:32,other,Free,12,True,False
A08118,Company_8118,Healthcare & Life Sciences,Brunei,2024-06-16 07:53:40,other,Pro,38,False,True
A08119,Company_8119,Healthcare & Life Sciences,Brunei,2026-11-26 04:32:07,outbound,Basic,15,True,False
A08120,Company_8120,E-commerce & Retail,Malaysia,2025-05-22 10:53:00,event,Free,43,True,True
A08121,Company_8121,Healthcare & Life Sciences,Indonesia,2025-01-02 06:01:06,ads,Pro,21,True,False
A08122,Company_8122,Energy & Resources,Indonesia,2026-01-06 06:19:49,other,Free,20,True,True
A08123,Company_8123,Energy & Resources,Myanmar,2025-05-16 04:21:12,other,Free,14,True,False
A08124,Company_8124,Healthcare & Life Sciences,Brunei,2024-11-09 10:02:05,other,Enterprise,412,True,False
A08125,Company_8125,Finance,Myanmar,2025-11-13 17:35:40,ads,Enterprise,359,False,False
A08126,Company_8126,Finance,Malaysia,2024-10-30 20:21:16,partner,Pro,17,False,False
A08127,Company_8127,Professional Services,Cambodia,2024-11-24 01:14:55,partner,Free,41,True,False
A08128,Company_8128,Professional Services,Cambodia,2025-04-15 05:13:47,other,Free,27,True,False
A08129,Company_8129,Professional Services,Cambodia,2026-11-13 02:07:52,event,Free,26,True,False
A08130,Company_8130,Professional Services,Singapore,2026-09-28 22:09:31,ads,Basic,47,True,False
A08131,Company_8131,Professional Services,Myanmar,2026-03-06 17:01:10,event,Enterprise,227,False,False
A08132,Company_8132,Professional Services,Brunei,2026-12-02 17:42:20,outbound,Enterprise,437,False,False
A08133,Company_8133,Healthcare & Life Sciences,Brunei,2024-09-30 09:34:36,partner,Basic,19,False,True
A08134,Company_8134,Energy & Resources,Brunei,2025-05-15 14:05:30,ads,Free,27,True,False
A08135,Company_8135,Healthcare & Life Sciences,Myanmar,2024-12-03 01:46:42,outbound,Enterprise,272,True,False
A08136,Company_8136,Finance,Myanmar,2026-12-11 12:00:07,organic,Free,25,True,False
A08137,Company_8137,Healthcare & Life Sciences,Philippines,2025-10-28 23:11:49,other,Pro,21,True,False
A08138,Company_8138,Healthcare & Life Sciences,Myanmar,2024-01-31 19:38:12,outbound,Basic,43,False,True
A08139,Company_8139,Education,Philippines,2024-05-01 12:32:20,organic,Free,45,True,False
A08140,Company_8140,Finance,Cambodia,2025-10-10 17:24:58,organic,Pro,24,False,False
A08141,Company_8141,Technology,Myanmar,2025-12-05 09:05:00,event,Pro,50,False,True
